class;term;comment
material entity;P6.aapp nucleus;nucleus of pedigree P6.aapp
material entity;P5.aapp nucleus;nucleus of pedigree P5.aapp
material entity;P4.aapp nucleus;nucleus of pedigree P4.aapp
independent continuant;spermatocyte;A cell which gives rise to spermatids by meiosis.
independent continuant;germ cell;a cell, of either sex, directly concerned in the production of a new organism.
independent continuant;sperm;Male haploid germ cell.
independent continuant;oocyte;a female haploid germ cell.
material entity;ABplpaappppa nucleus;nucleus of pedigree ABplpaappppa
material entity;ABalaapappp nucleus;nucleus of pedigree ABalaapappp
material entity;ABalppaappp nucleus;nucleus of pedigree ABalppaappp
material entity;ABalapppppp nucleus;nucleus of pedigree ABalapppppp
material entity;ABalapapppp nucleus;nucleus of pedigree ABalapapppp
material entity;ABprpaaapap nucleus;nucleus of pedigree ABprpaaapap
material entity;ABplpaaapap nucleus;nucleus of pedigree ABplpaaapap
material entity;ABarpaaapap nucleus;nucleus of pedigree ABarpaaapap
material entity;ABarpaaaapp nucleus;nucleus of pedigree ABarpaaaapp
material entity;ABarpapaappa nucleus;nucleus of pedigree ABarpapaappa
material entity;ABplaaaaappa nucleus;nucleus of pedigree ABplaaaaappa
material entity;ABplpaapapp nucleus;nucleus of pedigree ABplpaapapp
material entity;SM2L.pp nucleus;nucleus of pedigree SM2L.pp
material entity;MSppapaap nucleus;nucleus of pedigree MSppapaap
material entity;MSapapaap nucleus;nucleus of pedigree MSapapaap
material entity;MSppapaaa nucleus;nucleus of pedigree MSppapaaa
material entity;MSapapaaa nucleus;nucleus of pedigree MSapapaaa
material entity;ABalappappa nucleus;nucleus of pedigree ABalappappa
material entity;ABalapaaapa nucleus;nucleus of pedigree ABalapaaapa
material entity;P11.aapa nucleus;nucleus of pedigree P11.aapa
material entity;P9.aapa nucleus;nucleus of pedigree P9.aapa
material entity;P8.aapa nucleus;nucleus of pedigree P8.aapa
material entity;P7.aapa nucleus;nucleus of pedigree P7.aapa
material entity;P6.aapa nucleus;nucleus of pedigree P6.aapa
material entity;P5.aapa nucleus;nucleus of pedigree P5.aapa
material entity;P4.aapa nucleus;nucleus of pedigree P4.aapa
material entity;Cpppppv nucleus;nucleus of pedigree Cpppppv
material entity;Cpppppd nucleus;nucleus of pedigree Cpppppd
material entity;P10.aapa nucleus;nucleus of pedigree P10.aapa
material entity;Cppppp nucleus;nucleus of pedigree Cppppp
material entity;Cppppa nucleus;nucleus of pedigree Cppppa
material entity;Cpppp nucleus;nucleus of pedigree Cpppp
material entity;Cpppapp nucleus;nucleus of pedigree Cpppapp
material entity;Cpppapa nucleus;nucleus of pedigree Cpppapa
material entity;Cpppap nucleus;nucleus of pedigree Cpppap
material entity;Cpppaap nucleus;nucleus of pedigree Cpppaap
material entity;Cpppaaa nucleus;nucleus of pedigree Cpppaaa
material entity;Cpppaa nucleus;nucleus of pedigree Cpppaa
material entity;Cppppap nucleus;nucleus of pedigree Cppppap
material entity;Cppppaa nucleus;nucleus of pedigree Cppppaa
material entity;Cppappa nucleus;nucleus of pedigree Cppappa
material entity;Cppapp nucleus;nucleus of pedigree Cppapp
material entity;Cppapap nucleus;nucleus of pedigree Cppapap
material entity;Cppapaa nucleus;nucleus of pedigree Cppapaa
material entity;Cppapa nucleus;nucleus of pedigree Cppapa
material entity;Cppap nucleus;nucleus of pedigree Cppap
material entity;Cppaapp nucleus;nucleus of pedigree Cppaapp
material entity;Cpppa nucleus;nucleus of pedigree Cpppa
material entity;Cppp nucleus;nucleus of pedigree Cppp
material entity;Cppappp nucleus;nucleus of pedigree Cppappp
material entity;Cppaaa nucleus;nucleus of pedigree Cppaaa
material entity;Cppaa nucleus;nucleus of pedigree Cppaa
material entity;Cppa nucleus;nucleus of pedigree Cppa
material entity;Cpp nucleus;nucleus of pedigree Cpp
material entity;Cpappd nucleus;nucleus of pedigree Cpappd
material entity;Cpapp nucleus;nucleus of pedigree Cpapp
material entity;Cppaapa nucleus;nucleus of pedigree Cppaapa
material entity;Cppaap nucleus;nucleus of pedigree Cppaap
material entity;Cppaaap nucleus;nucleus of pedigree Cppaaap
material entity;Cppaaaa nucleus;nucleus of pedigree Cppaaaa
material entity;Cpaapa nucleus;nucleus of pedigree Cpaapa
material entity;Cpaap nucleus;nucleus of pedigree Cpaap
material entity;Cpaaap nucleus;nucleus of pedigree Cpaaap
material entity;Cpaaaa nucleus;nucleus of pedigree Cpaaaa
material entity;Cpaaa nucleus;nucleus of pedigree Cpaaa
material entity;Cpapap nucleus;nucleus of pedigree Cpapap
material entity;Cpapaa nucleus;nucleus of pedigree Cpapaa
material entity;Cpapa nucleus;nucleus of pedigree Cpapa
material entity;Cpap nucleus;nucleus of pedigree Cpap
material entity;Cpaapp nucleus;nucleus of pedigree Cpaapp
material entity;Capppap nucleus;nucleus of pedigree Capppap
material entity;Capppaa nucleus;nucleus of pedigree Capppaa
material entity;Capppa nucleus;nucleus of pedigree Capppa
material entity;Cappp nucleus;nucleus of pedigree Cappp
material entity;Cpaa nucleus;nucleus of pedigree Cpaa
material entity;Cpa nucleus;nucleus of pedigree Cpa
material entity;Cp nucleus;nucleus of pedigree Cp
material entity;Cappppv nucleus;nucleus of pedigree Cappppv
material entity;Cappppd nucleus;nucleus of pedigree Cappppd
material entity;Capppp nucleus;nucleus of pedigree Capppp
material entity;Capp nucleus;nucleus of pedigree Capp
material entity;Capappp nucleus;nucleus of pedigree Capappp
material entity;Capappa nucleus;nucleus of pedigree Capappa
material entity;Cappapp nucleus;nucleus of pedigree Cappapp
material entity;Cappapa nucleus;nucleus of pedigree Cappapa
material entity;Cappap nucleus;nucleus of pedigree Cappap
material entity;Cappaap nucleus;nucleus of pedigree Cappaap
material entity;Cappaaa nucleus;nucleus of pedigree Cappaaa
material entity;Cappaa nucleus;nucleus of pedigree Cappaa
material entity;Cappa nucleus;nucleus of pedigree Cappa
material entity;Capaaap nucleus;nucleus of pedigree Capaaap
material entity;Capaaaa nucleus;nucleus of pedigree Capaaaa
material entity;Capapp nucleus;nucleus of pedigree Capapp
material entity;Capapap nucleus;nucleus of pedigree Capapap
material entity;Capapaa nucleus;nucleus of pedigree Capapaa
material entity;Capapa nucleus;nucleus of pedigree Capapa
material entity;Capap nucleus;nucleus of pedigree Capap
material entity;Capaapp nucleus;nucleus of pedigree Capaapp
material entity;Capaapa nucleus;nucleus of pedigree Capaapa
material entity;Capaap nucleus;nucleus of pedigree Capaap
material entity;Z4.aaaaapp nucleus male;
material entity;Z4.aaaaapa nucleus male;
material entity;Z4.aaaap nucleus male;
material entity;Z4.aaaaa nucleus male;
material entity;Z4.aaaapp nucleus male;
material entity;Z4.aaaapa nucleus male;
material entity;Z4.aaaaap nucleus male;
material entity;Z4.aaaaaa nucleus male;
material entity;Z4.aaaaaap nucleus male;
material entity;Z4.aaaaaaa nucleus male;
material entity;Z4.aaapa nucleus male;
material entity;Z4.aaap nucleus male;
material entity;Z4.aaapp nucleus male;
material entity;Z4.aaa nucleus male;
material entity;Z1.paa nucleus male terminal;nucleus of pedigree Z1.paa, terminally divided in male.
material entity;Z4.aap nucleus male;
material entity;Z4.aaa nucleus male terminal;nucleus of pedigree Z4.aaa, terminally divided in male.
material entity;Z1.paa nucleus male non-terminal;nucleus of pedigree Z1.paa, not terminally divided in male.
material entity;Z4.aaaa nucleus male;
material entity;Z4.aaa nucleus male non-terminal;nucleus of pedigree Z4.aaa, not terminally divided in male.
material entity;Z1.pppaaap nucleus male;
material entity;Z1.pppaaaa nucleus male;
material entity;Z4.aap nucleus;
material entity;Z4.aaa nucleus;
material entity;Z1.pppa nucleus male;
material entity;Z1.pppp nucleus male;
material entity;Z1.pppap nucleus male;
material entity;Z1.pppaa nucleus male;
material entity;Z1.pppaap nucleus male;
material entity;Z1.pppaaa nucleus male;
material entity;Z1.ppaaaap nucleus male;
material entity;Z1.ppaaap nucleus male;
material entity;Z1.ppp nucleus hermaphrodite;
material entity;Z1.ppaaaaa nucleus male;
material entity;Z1.ppp nucleus male;
material entity;Z1.ppaa nucleus male;
material entity;Z1.ppaap nucleus male;
material entity;Z1.ppap nucleus male;
material entity;Z1.ppaaaa nucleus male;
material entity;Z1.ppaaa nucleus male;
material entity;Z1.papaappa nucleus;
material entity;Z1.papaappp nucleus;
material entity;Z1.papaappap nucleus;
material entity;Z1.papaappaa nucleus;
material entity;Z1.ppa nucleus hermaphrodite;
material entity;Z1.ppa nucleus male;
material entity;Z1.papaapp nucleus;
material entity;Z1.papaaa nucleus hermaphrodite;
material entity;Z1.papaap nucleus hermaphrodite;
material entity;Z1.papaap nucleus male;
material entity;Z1.paaaappa nucleus;
material entity;Z1.paaaappp nucleus;
material entity;Z1.paaaappaa nucleus;
material entity;Z1.paaaappap nucleus;
material entity;Z1.paapp nucleus male;
material entity;Z1.paapa nucleus male;
material entity;Z1.papaaa nucleus male;
material entity;Z1.paaaapp nucleus;
material entity;Z1.paaaapap nucleus;
material entity;Z1.paaaapaa nucleus;
material entity;Z1.paap nucleus male;
material entity;Z1.paaa nucleus male;
material entity;Z1.paaaaa nucleus;
material entity;Z1.paaaa nucleus;
material entity;Z1.paaaaaa nucleus;
material entity;Z1.paaaap nucleus;
material entity;Z1.paaaapa nucleus;
material entity;Z1.paaaaap nucleus;
material entity;Z1.paa nucleus hermaphrodite;
material entity;Z1.paa nucleus male;
material entity;TR.appapapp nucleus;nucleus of pedigree TR.appapapp
material entity;TR.appapa nucleus;nucleus of pedigree TR.appapa
material entity;TR.appaaapp nucleus;nucleus of pedigree TR.appaaapp
material entity;TR.appapaa nucleus;nucleus of pedigree TR.appapaa
material entity;TR.appapp nucleus;nucleus of pedigree TR.appapp
material entity;TR.appapaaa nucleus;nucleus of pedigree TR.appapaaa
material entity;TR.appapap nucleus;nucleus of pedigree TR.appapap
material entity;TR.appapaap nucleus;nucleus of pedigree TR.appapaap
material entity;TR.appapapa nucleus;nucleus of pedigree TR.appapapa
material entity;TR.appaaapa nucleus;nucleus of pedigree TR.appaaapa
material entity;TR.appaaaap nucleus;nucleus of pedigree TR.appaaaap
material entity;TR.appaaaaa nucleus;nucleus of pedigree TR.appaaaaa
material entity;TR.apappap nucleus;nucleus of pedigree TR.apappap
material entity;TR.apappaa nucleus;nucleus of pedigree TR.apappaa
material entity;TR.apappapa nucleus;nucleus of pedigree TR.apappapa
material entity;TR.apappaaa nucleus;nucleus of pedigree TR.apappaaa
material entity;TR.appaa nucleus;nucleus of pedigree TR.appaa
material entity;TR.apappapp nucleus;nucleus of pedigree TR.apappapp
material entity;TR.appaaap nucleus;nucleus of pedigree TR.appaaap
material entity;TR.appap nucleus;nucleus of pedigree TR.appap
material entity;TR.apappa nucleus;nucleus of pedigree TR.apappa
material entity;TR.apapp nucleus;nucleus of pedigree TR.apapp
material entity;TR.apappp nucleus;nucleus of pedigree TR.apappp
material entity;P11.paa nucleus;nucleus of pedigree P11.paa
material entity;P11.ppa nucleus;nucleus of pedigree P11.ppa
material entity;P11.pap nucleus;nucleus of pedigree P11.pap
material entity;TL.apapa nucleus;nucleus of pedigree TL.apapa
material entity;P11.ppp nucleus;nucleus of pedigree P11.ppp
material entity;TR.apapa nucleus;nucleus of pedigree TR.apapa
material entity;TL.appapaaa nucleus;nucleus of pedigree TL.appapaaa
material entity;Capaaa nucleus;nucleus of pedigree Capaaa
material entity;Capaa nucleus;nucleus of pedigree Capaa
material entity;Capa nucleus;nucleus of pedigree Capa
material entity;Cap nucleus;nucleus of pedigree Cap
material entity;Caappd nucleus;nucleus of pedigree Caappd
material entity;Caapp nucleus;nucleus of pedigree Caapp
material entity;Caapap nucleus;nucleus of pedigree Caapap
material entity;Caapa nucleus;nucleus of pedigree Caapa
material entity;Caap nucleus;nucleus of pedigree Caap
material entity;Caaapp nucleus;nucleus of pedigree Caaapp
material entity;Caaapa nucleus;nucleus of pedigree Caaapa
material entity;Caaap nucleus;nucleus of pedigree Caaap
material entity;Caaaap nucleus;nucleus of pedigree Caaaap
material entity;Caaaaa nucleus;nucleus of pedigree Caaaaa
material entity;Caaaa nucleus;nucleus of pedigree Caaaa
material entity;Caaa nucleus;nucleus of pedigree Caaa
material entity;Caa nucleus;nucleus of pedigree Caa
material entity;Ca nucleus;nucleus of pedigree Ca
material entity;C nucleus;nucleus of pedigree C
material entity;B gamma.p nucleus;nucleus of pedigree B gamma.p
material entity;B gamma.arv nucleus;nucleus of pedigree B gamma.arv
material entity;B gamma.ard nucleus;nucleus of pedigree B gamma.ard
material entity;B gamma.ar nucleus;nucleus of pedigree B gamma.ar
material entity;B gamma.alv nucleus;nucleus of pedigree B gamma.alv
material entity;B gamma.ald nucleus;nucleus of pedigree B gamma.ald
material entity;B gamma.al nucleus;nucleus of pedigree B gamma.al
material entity;B gamma.a nucleus;nucleus of pedigree B gamma.a
material entity;B delta.r nucleus;nucleus of pedigree B delta.r
material entity;B delta.l nucleus;nucleus of pedigree B delta.l
material entity;B beta.rd nucleus;nucleus of pedigree B beta.rd
material entity;B beta.ld nucleus;nucleus of pedigree B beta.ld
material entity;B beta.l nucleus;nucleus of pedigree B beta.l
material entity;B alpha.rv nucleus;nucleus of pedigree B alpha.rv
material entity;B alpha.lv nucleus;nucleus of pedigree B alpha.lv
material entity;ABarpppappp nucleus;nucleus of pedigree ABarpppappp
material entity;ABarppaappp nucleus;nucleus of pedigree ABarppaappp
material entity;ABarappppap nucleus;nucleus of pedigree ABarappppap
material entity;ABalppappap nucleus;nucleus of pedigree ABalppappap
material entity;B beta.r nucleus;nucleus of pedigree B beta.r
material entity;B.ppppp nucleus;nucleus of pedigree B.ppppp
material entity;B.ppp nucleus;nucleus of pedigree B.ppp
material entity;B.ppaa nucleus;nucleus of pedigree B.ppaa
material entity;B.ppa nucleus;nucleus of pedigree B.ppa
material entity;B.pp nucleus;nucleus of pedigree B.pp
material entity;B.pap nucleus;nucleus of pedigree B.pap
material entity;B.paa nucleus;nucleus of pedigree B.paa
material entity;B.pa nucleus;nucleus of pedigree B.pa
material entity;B.p nucleus;nucleus of pedigree B.p
material entity;B.pppp nucleus;nucleus of pedigree B.pppp
material entity;B.pppa nucleus;nucleus of pedigree B.pppa
material entity;B.arp nucleus;nucleus of pedigree B.arp
material entity;B.arappv nucleus;nucleus of pedigree B.arappv
material entity;B.arappd nucleus;nucleus of pedigree B.arappd
material entity;B.arapp nucleus;nucleus of pedigree B.arapp
material entity;B.arapapp nucleus;nucleus of pedigree B.arapapp
material entity;B.arapapa nucleus;nucleus of pedigree B.arapapa
material entity;B.arapap nucleus;nucleus of pedigree B.arapap
material entity;B.arpapa nucleus;nucleus of pedigree B.arpapa
material entity;B.arpap nucleus;nucleus of pedigree B.arpap
material entity;B.arpa nucleus;nucleus of pedigree B.arpa
material entity;B.arap nucleus;nucleus of pedigree B.arap
material entity;B.ara nucleus;nucleus of pedigree B.ara
material entity;B.ar nucleus;nucleus of pedigree B.ar
material entity;B.alpapa nucleus;nucleus of pedigree B.alpapa
material entity;B.alpap nucleus;nucleus of pedigree B.alpap
material entity;B.alpaa nucleus;nucleus of pedigree B.alpaa
material entity;B.arapaav nucleus;nucleus of pedigree B.arapaav
material entity;B.arapaad nucleus;nucleus of pedigree B.arapaad
material entity;B.arapaa nucleus;nucleus of pedigree B.arapaa
material entity;B.arapa nucleus;nucleus of pedigree B.arapa
material entity;B.alapapa nucleus;nucleus of pedigree B.alapapa
material entity;B.alapap nucleus;nucleus of pedigree B.alapap
material entity;B.alapaav nucleus;nucleus of pedigree B.alapaav
material entity;B.alapaa nucleus;nucleus of pedigree B.alapaa
material entity;B.alapa nucleus;nucleus of pedigree B.alapa
material entity;B.alpa nucleus;nucleus of pedigree B.alpa
material entity;B.alp nucleus;nucleus of pedigree B.alp
material entity;B.alappv nucleus;nucleus of pedigree B.alappv
material entity;B.alappd nucleus;nucleus of pedigree B.alappd
material entity;B.alapp nucleus;nucleus of pedigree B.alapp
material entity;ABprpaaaaap nucleus;nucleus of pedigree ABprpaaaaap
material entity;ABplpaaaaap nucleus;nucleus of pedigree ABplpaaaaap
material entity;ABpraaappap nucleus;nucleus of pedigree ABpraaappap
material entity;ABalpppppap nucleus;nucleus of pedigree ABalpppppap
material entity;B.alap nucleus;nucleus of pedigree B.alap
material entity;B.alaa nucleus;nucleus of pedigree B.alaa
material entity;B.ala nucleus;nucleus of pedigree B.ala
material entity;B.al nucleus;nucleus of pedigree B.al
material entity;B.a nucleus;nucleus of pedigree B.a
material entity;ABalapapppa nucleus;nucleus of pedigree ABalapapppa
material entity;ABalappapaa nucleus;nucleus of pedigree ABalappapaa
material entity;ABalapaaaaa nucleus;nucleus of pedigree ABalapaaaaa
material entity;ABpraapapaa nucleus;nucleus of pedigree ABpraapapaa
material entity;ABplaapapaa nucleus;nucleus of pedigree ABplaapapaa
material entity;QR.paa nucleus;nucleus of pedigree QR.paa
material entity;ABprpappaap nucleus;nucleus of pedigree ABprpappaap
material entity;ABprpapapap nucleus;nucleus of pedigree ABprpapapap
material entity;ABplpapapap nucleus;nucleus of pedigree ABplpapapap
material entity;ABalapppppa nucleus;nucleus of pedigree ABalapppppa
material entity;P11.pp nucleus;nucleus of pedigree P11.pp
independent continuant;P8 nucleus;nucleus of pedigree P8, post-embryonic
independent continuant;P10 nucleus;nucleus of pedigree P10, post-embryonic
independent continuant;P9 nucleus;nucleus of pedigree P9, post-embryonic
independent continuant;P11 nucleus;nucleus of pedigree P11, post-embryonic
material entity;P11.pa nucleus;nucleus of pedigree P11.pa
independent continuant;P12 nucleus;nucleus of pedigree P12, post-embryonic
independent continuant;P7 nucleus;nucleus of pedigree P7, post-embryonic
independent continuant;P6 nucleus;nucleus of pedigree P6, post-embryonic
independent continuant;P2 nucleus;nucleus of pedigree P2, post-embryonic
independent continuant;P4 nucleus;nucleus of pedigree P4, post-embryonic
independent continuant;P3 nucleus;nucleus of pedigree P3, post-embryonic
material entity;P3.aapp nucleus;nucleus of pedigree P3.aapp
material entity;P3.aapa nucleus;nucleus of pedigree P3.aapa
independent continuant;P5 nucleus;nucleus of pedigree P5, post-embryonic
material entity;M.vrpaa nucleus hermaphrodite;nucleus of pedigree M.vrpaa in hermaphrodite
independent continuant;P1 nucleus;nucleus of pedigree P1, post-embryonic
material entity;M.dlpa nucleus male;nucleus of lineage M.dlpa in male
material entity;M.drpa nucleus male;nucleus of pedigree M.drpa in male
material entity;M.dlpa nucleus hermaphrodite;nucleus of lineage M.dlpa in hermaphrodite
material entity;M.vlpaa nucleus male;nucleus of pedigree M.vlpaa in male
material entity;M.drpa nucleus hermaphrodite;nucleus of pedigree M.drpa in hermaphrodite
material entity;M.vrpaa nucleus male;nucleus of pedigree M.vrpaa in male
material entity;M.vlpaa nucleus hermaphrodite;nucleus of pedigree M.vlpaa in hermaphrodite
independent continuant;B delta nucleus;nucleus of pedigree B delta
material entity;B alpha.r nucleus;nucleus of lineage B alpha.r
material entity;U.lp nucleus;nucleus of pedigree U.lp
independent continuant;B gamma nucleus;nucleus of pedigree B gamma
material entity;B.alapapp nucleus;nucleus of pedigree B.alapapp
material entity;B.arpapp nucleus;nucleus of pedigree B.arpapp
independent continuant;B alpha nucleus;nucleus of pedigree B alpha
material entity;B alpha.l nucleus;nucleus of lineage B alpha.l
independent continuant;B beta nucleus;nucleus of pedigree B beta
material entity;B.arpaa nucleus;nucleus of pedigree B.arpaa
material entity;B.araa nucleus;nucleus of pedigree B.araa
material entity;B.alpp nucleus;nucleus of pedigree B.alpp
material entity;B.arpp nucleus;nueleus of pedigree B.arpp
material entity;ABprpapppap nucleus;nucleus of pedigree ABprpapppap
material entity;ABpraaaaaaa nucleus;nucleus of pedigree ABpraaaaaaa
material entity;ABalpppaaaa nucleus;nucleus of pedigree ABalpppaaaa
material entity;ABalaaapprl nucleus;nucleus of pedigree ABalaaapprl
material entity;ABalaaapalr nucleus;nucleus of pedigree ABalaaapalr
material entity;ABprpaapaap nucleus;nucleus of pedigree ABprpaapaap
material entity;ABplpaapaap nucleus;nucleus of pedigree ABplpaapaap
material entity;ABalaappapa nucleus;nucleus of pedigree ABalaappapa
material entity;ABalppaaapa nucleus;nucleus of pedigree ABalppaaapa
material entity;ABpraaappppp nucleus;nucleus of pedigree ABpraaappppp
material entity;ABalpppppppp nucleus;nucleus of pedigree ABalpppppppp
material entity;ABpraaaapppa nucleus;nucleus of pedigree ABpraaaapppa
material entity;ABalpppapppa nucleus;nucleus of pedigree ABalpppapppa
material entity;ABpraaappppa nucleus;nucleus of pedigree ABpraaappppa
material entity;ABalpppppppa nucleus;nucleus of pedigree ABalpppppppa
material entity;ABpraapapppa nucleus;nucleus of pedigree ABpraapapppa
material entity;ABplaapapppa nucleus;nucleus of pedigree ABplaapapppa
material entity;ABprpaappaa nucleus;nucleus of pedigree ABprpaappaa
material entity;ABplpaappaa nucleus;nucleus of pedigree ABplpaappaa
material entity;ABpraapapap nucleus;nucleus of pedigree ABpraapapap
material entity;ABplaapapap nucleus;nucleus of pedigree ABplaapapap
material entity;ABpraaapppaa nucleus;nucleus of pedigree ABpraaapppaa
material entity;ABalppppppaa nucleus;nucleus of pedigree ABalppppppaa
material entity;P11.apa nucleus;nucleus of pedigree P11.apa
material entity;P10.apa nucleus;nucleus of pedigree P10.apa
material entity;P9.apa nucleus;nucleus of pedigree P9.apa
material entity;P8.apa nucleus;nucleus of pedigree P8.apa
material entity;P7.apa nucleus;nucleus of pedigree P7.apa
material entity;P6.apa nucleus;nucleus of pedigree P6.apa
material entity;P5.apa nucleus;nucleus of pedigree P5.apa
material entity;P4.apa nucleus;nucleus of pedigree P4.apa
material entity;P3.apa nucleus;nucleus of pedigree P3.apa
material entity;V3L.a nucleus;nucleus of pedigree V3L.a
material entity;P2.apa nucleus;nucleus of pedigree P2.apa
material entity;ABplappapa nucleus;nucleus of pedigree ABplappapa
material entity;P1.apa nucleus;nucleus of pedigree P1.apa
material entity;V2R.ppppp nucleus;nucleus of pedigree V2R.ppppp
material entity;ABaraaappap nucleus;nucleus of pedigree ABaraaappap
material entity;V2R.ppppa nucleus;nucleus of pedigree V2R.ppppa
material entity;ABalpaappap nucleus;nucleus of pedigree ABalpaappap
material entity;V2R.pppp nucleus;nucleus of pedigree V2R.pppp
material entity;ABarapapapa nucleus;nucleus of pedigree ABarapapapa
material entity;V2R.pppa nucleus;nucleus of pedigree V2R.pppa
material entity;ABaraaapaaa nucleus;nucleus of pedigree ABaraaapaaa
material entity;V2R.ppp nucleus;nucleus of pedigree V2R.ppp
material entity;ABalpaapaaa nucleus;nucleus of pedigree ABalpaapaaa
material entity;V2R.ppa nucleus;nucleus of pedigree V2R.ppa
material entity;ABaraaappaa nucleus;nucleus of pedigree ABaraaappaa
material entity;V2R.pp nucleus;nucleus of pedigree V2R.pp
material entity;V2R.pappp nucleus;nucleus of pedigree V2R.pappp
material entity;ABaraaapppa nucleus;nucleus of pedigree ABaraaapppa
material entity;V2R.pappa nucleus;nucleus of pedigree V2R.pappa
material entity;ABalpaappaa nucleus;nucleus of pedigree ABalpaappaa
material entity;V2R.papp nucleus;nucleus of pedigree V2R.papp
material entity;QR.ap nucleus;nucleus of pedigree QR.ap
material entity;V2R.papa nucleus;nucleus of pedigree V2R.papa
material entity;ABprpaapapa nucleus;nucleus of pedigree ABprpaapapa
material entity;V2R.pap nucleus;nucleus of pedigree V2R.pap
material entity;ABplpaapapa nucleus;nucleus of pedigree ABplpaapapa
material entity;V2R.paa nucleus;nucleus of pedigree V2R.paa
material entity;ABpraapaapp nucleus;nucleus of pedigree ABpraapaapp
material entity;V2R.pa nucleus;nucleus of pedigree V2R.pa
material entity;ABplaapaapp nucleus;nucleus of pedigree ABplaapaapp
material entity;V2R.p nucleus;nucleus of pedigree V2R.p
material entity;ABprapappppap nucleus;nucleus of pedigree ABprapappppap
material entity;V2R.a nucleus;nucleus of pedigree V2R.a
material entity;ABalpapaapa nucleus;nucleus of pedigree ABalpapaapa
material entity;ABplapappppap nucleus;nucleus of pedigree ABplapappppap
material entity;ABarppppap nucleus;nucleus of pedigree ABarppppap
material entity;V2L.ppppp nucleus;nucleus of pedigree V2L.ppppp
material entity;ABalapppaaa nucleus;nucleus of pedigree ABalapppaaa
material entity;V2L.pppp nucleus;nucleus of pedigree V2L.pppp
material entity;ABprapaaapav nucleus;nucleus of pedigree ABprapaaapav
material entity;V2L.pppa nucleus;nucleus of pedigree V2L.pppa
material entity;ABplapaaapav nucleus;nucleus of pedigree ABplapaaapav
material entity;V2L.ppp nucleus;nucleus of pedigree V2L.ppp
material entity;ABprpapaaap nucleus;nucleus of pedigree ABprpapaaap
material entity;V2L.ppa nucleus;nucleus of pedigree V2L.ppa
material entity;ABplpapaaap nucleus;nucleus of pedigree ABplpapaaap
material entity;V2L.pp nucleus;nucleus of pedigree V2L.pp
material entity;ABalaapaaar nucleus;nucleus of pedigree ABalaapaaar
material entity;V2L.pappp nucleus;nucleus of pedigree V2L.pappp
material entity;ABalaaaalal nucleus;nucleus of pedigree ABalaaaalal
material entity;V2L.pappa nucleus;nucleus of pedigree V2L.pappa
material entity;ABprpaapppa nucleus;nucleus of pedigree ABprpaapppa
material entity;V2L.papp nucleus;nucleus of pedigree V2L.papp
material entity;ABarpppappa nucleus;nucleus of pedigree ABarpppappa
material entity;ABarppaappa nucleus;nucleus of pedigree ABarppaappa
material entity;V2L.ppppa nucleus;nucleus of pedigree V2L.ppppa
material entity;V2L.papa nucleus;nucleus of pedigree V2L.papa
material entity;ABprppaappa nucleus;nucleus of pedigree ABprppaappa
material entity;V2L.pa nucleus;nucleus of pedigree V2L.pa
material entity;ABplppaappa nucleus;nucleus of pedigree ABplppaappa
material entity;V2L.p nucleus;nucleus of pedigree V2L.p
material entity;ABpraaaapav nucleus;nucleus of pedigree ABpraaaapav
material entity;V2L.a nucleus;nucleus of pedigree V2L.a
material entity;ABalpppapav nucleus;nucleus of pedigree ABalpppapav
material entity;ABarppapap nucleus;nucleus of pedigree ABarppapap
material entity;ABpraaapaad nucleus;nucleus of pedigree ABpraaapaad
material entity;V1R.ppppp nucleus;nucleus of pedigree V1R.ppppp
material entity;ABalppppaad nucleus;nucleus of pedigree ABalppppaad
material entity;V1R.ppppa nucleus;nucleus of pedigree V1R.ppppa
material entity;ABpraaappaa nucleus;nucleus of pedigree ABpraaappaa
material entity;V1R.pppp nucleus;nucleus of pedigree V1R.pppp
material entity;V1R.pppa nucleus;nucleus of pedigree V1R.pppa
material entity;ABplpaapppa nucleus;nucleus of pedigree ABplpaapppa
material entity;ABpraapappa nucleus;nucleus of pedigree ABpraapappa
material entity;V2L.pap nucleus;nucleus of pedigree V2L.pap
material entity;ABplaapappa nucleus;nucleus of pedigree ABplaapappa
material entity;V2L.paa nucleus;nucleus of pedigree V2L.paa
material entity;ABarppaaaa nucleus;nucleus of pedigree ABarppaaaa
material entity;V1R.pappp nucleus;nucleus of pedigree V1R.pappp
material entity;ABprapaaaapa nucleus;nucleus of pedigree ABprapaaaapa
material entity;V1R.pappa nucleus;nucleus of pedigree V1R.pappa
material entity;ABplapaaaapa nucleus;nucleus of pedigree ABplapaaaapa
material entity;V1R.papp nucleus;nucleus of pedigree V1R.papp
material entity;ABprapaaaapp nucleus;nucleus of pedigree ABprapaaaapp
material entity;V1R.papa nucleus;nucleus of pedigree V1R.papa
material entity;ABplapaaaapp nucleus;nucleus of pedigree ABplapaaaapp
material entity;V1R.pap nucleus;nucleus of pedigree V1R.pap
material entity;ABprppppppp nucleus;nucleus of pedigree ABprppppppp
material entity;V1R.paa nucleus;nucleus of pedigree V1R.paa
material entity;V1R.pa nucleus;nucleus of pedigree V1R.pa
material entity;ABalpppppaa nucleus;nucleus of pedigree ABalpppppaa
material entity;H2R.aa nucleus;nucleus of pedigree H2R.aa
material entity;V1R.ppp nucleus;nucleus of pedigree V1R.ppp
