class;term;comment
occurrent;209 min post first-cleavage Ce;The time period encompassing the 209th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;451 min post first-cleavage Ce;The time period encompassing the 451st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;210 min post first-cleavage Ce;The time period encompassing the 210th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;452 min post first-cleavage Ce;The time period encompassing the 452nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;211 min post first-cleavage Ce;The time period encompassing the 211st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;453 min post first-cleavage Ce;The time period encompassing the 453rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;212 min post first-cleavage Ce;The time period encompassing the 212nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;454 min post first-cleavage Ce;The time period encompassing the 454th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;213 min post first-cleavage Ce;The time period encompassing the 213rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;455 min post first-cleavage Ce;The time period encompassing the 455th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;214 min post first-cleavage Ce;The time period encompassing the 214th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;456 min post first-cleavage Ce;The time period encompassing the 456th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;215 min post first-cleavage Ce;The time period encompassing the 215th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;457 min post first-cleavage Ce;The time period encompassing the 457th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;216 min post first-cleavage Ce;The time period encompassing the 216th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;458 min post first-cleavage Ce;The time period encompassing the 458th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;217 min post first-cleavage Ce;The time period encompassing the 217th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;218 min post first-cleavage Ce;The time period encompassing the 218th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;459 min post first-cleavage Ce;The time period encompassing the 459th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;460 min post first-cleavage Ce;The time period encompassing the 460th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;219 min post first-cleavage Ce;The time period encompassing the 219th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;461 min post first-cleavage Ce;The time period encompassing the 461st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;220 min post first-cleavage Ce;The time period encompassing the 220th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;462 min post first-cleavage Ce;The time period encompassing the 462nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;221 min post first-cleavage Ce;The time period encompassing the 221st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;463 min post first-cleavage Ce;The time period encompassing the 463rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;222 min post first-cleavage Ce;The time period encompassing the 222nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;464 min post first-cleavage Ce;The time period encompassing the 464th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;223 min post first-cleavage Ce;The time period encompassing the 223rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;465 min post first-cleavage Ce;The time period encompassing the 465th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;224 min post first-cleavage Ce;The time period encompassing the 224th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;466 min post first-cleavage Ce;The time period encompassing the 466th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;225 min post first-cleavage Ce;The time period encompassing the 225th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;467 min post first-cleavage Ce;The time period encompassing the 467th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;226 min post first-cleavage Ce;The time period encompassing the 226th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;468 min post first-cleavage Ce;The time period encompassing the 468th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;227 min post first-cleavage Ce;The time period encompassing the 227th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;228 min post first-cleavage Ce;The time period encompassing the 228th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;469 min post first-cleavage Ce;The time period encompassing the 469th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;470 min post first-cleavage Ce;The time period encompassing the 470th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;229 min post first-cleavage Ce;The time period encompassing the 229th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;471 min post first-cleavage Ce;The time period encompassing the 471st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;230 min post first-cleavage Ce;The time period encompassing the 230th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;472 min post first-cleavage Ce;The time period encompassing the 472nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;Brugia young adult;The animals have a significant "prepatent" period in the host, where they have moulted to adults but not yet started producing eggs or sperm. this stage is usually-should be conditioned by days post infection, with day 26 to approximately day 60 being the "young adult" in most systems - but note that the speed of development is different in different host genotypes.
occurrent;231 min post first-cleavage Ce;The time period encompassing the 231st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;473 min post first-cleavage Ce;The time period encompassing the 473rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;232 min post first-cleavage Ce;The time period encompassing the 232nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;474 min post first-cleavage Ce;The time period encompassing the 474th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;233 min post first-cleavage Ce;The time period encompassing the 233rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;475 min post first-cleavage Ce;The time period encompassing the 475th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;postembryonic nematode;A developemental life stage in a nematode that occurs from egg hatching until death.
occurrent;234 min post first-cleavage Ce;The time period encompassing the 234th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;476 min post first-cleavage Ce;The time period encompassing the 476th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;nematode adult;The nematode life-stage that begins when the organism is fully-developed and has reached maturity.
occurrent;235 min post first-cleavage Ce;The time period encompassing the 235th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;477 min post first-cleavage Ce;The time period encompassing the 477th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;236 min post first-cleavage Ce;The time period encompassing the 236th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;478 min post first-cleavage Ce;The time period encompassing the 478th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;237 min post first-cleavage Ce;The time period encompassing the 237th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;L2 larval stage;The second stage larva of nematodes.
occurrent;238 min post first-cleavage Ce;The time period encompassing the 238th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;L3 larval stage;The third stage larva of nematodes.
occurrent;L4 larval stage;The fourth stage larva of nematodes.
